Attrition_Flag,Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
True,1,4,0,6,2,0,1741.0,1328,0.69,2629,0.649,0.763,0,1,0,0,1,0,0,0
True,1,4,99,3,3,2,24904.0,0,0.636,5176,0.479,0.0,0,0,1,0,1,0,0,0
False,1,3,0,3,5,5,1438.3,0,0.647,1603,0.444,0.0,0,0,1,0,1,0,0,0
True,0,1,0,6,3,1,2621.0,1858,0.987,2148,1.043,0.709,0,1,0,0,1,0,0,0
True,1,3,1,5,2,1,11115.0,1292,0.797,3956,0.609,0.116,0,1,0,0,1,0,0,0
True,0,99,3,6,2,3,13241.0,0,1.002,3157,0.551,0.0,0,0,1,0,1,0,0,0
True,0,1,3,6,1,2,14438.0,2517,0.853,2090,0.88,0.174,0,1,0,0,1,0,0,0
True,0,1,3,6,1,1,5228.0,1443,0.934,2683,0.938,0.276,0,0,1,0,1,0,0,0
True,0,3,2,3,1,4,5550.0,1518,1.182,2540,0.771,0.274,0,1,0,0,1,0,0,0
True,0,3,1,4,3,2,1438.3,890,1.143,2928,1.4,0.619,0,0,0,1,1,0,0,0
True,1,99,0,3,1,0,2064.0,1282,0.455,1475,0.929,0.621,0,1,0,0,1,0,0,0
True,1,2,0,4,3,0,3450.0,2517,0.652,2545,0.778,0.73,0,0,1,0,1,0,0,0
True,0,3,4,4,1,3,34516.0,1380,0.66,2163,0.4,0.04,0,1,0,0,0,0,0,1
True,0,0,3,6,2,2,30030.0,2028,0.601,1828,1.111,0.068,1,0,0,0,1,0,0,0
True,0,0,1,5,3,3,2151.0,1163,0.849,2513,0.59,0.541,0,1,0,0,1,0,0,0
True,0,99,3,4,1,3,7181.0,2517,0.545,1636,0.56,0.351,0,1,0,0,1,0,0,0
True,0,0,4,3,3,3,27745.0,1300,0.482,1525,0.5,0.047,0,1,0,0,1,0,0,0
True,1,1,0,4,3,2,4852.0,2016,0.576,3561,0.622,0.415,0,1,0,0,1,0,0,0
True,0,3,2,6,3,3,6735.0,2289,0.661,1249,0.75,0.34,0,1,0,0,1,0,0,0
True,0,3,1,4,1,2,6128.0,1895,0.583,1700,0.355,0.309,0,1,0,0,1,0,0,0
True,0,1,3,4,3,2,23124.0,1746,0.807,1959,0.724,0.076,0,0,0,1,1,0,0,0
True,0,99,1,3,2,2,3436.0,1650,0.788,1972,0.947,0.48,0,1,0,0,1,0,0,0
True,0,99,4,5,2,1,3176.0,1510,0.885,2074,0.92,0.475,0,1,0,0,1,0,0,0
True,0,2,4,5,3,3,8874.0,1590,0.698,1849,0.647,0.179,0,0,0,1,1,0,0,0
True,1,3,0,5,1,0,3402.0,1813,0.653,1767,0.647,0.533,0,1,0,0,1,0,0,0
True,0,3,3,6,1,1,2689.0,2077,0.378,1356,0.435,0.772,0,1,0,0,1,0,0,0
True,0,0,0,3,3,2,1556.0,1278,0.46,1615,0.591,0.821,0,1,0,0,1,0,0,0
True,1,1,1,3,3,3,7372.0,1210,0.946,1707,0.514,0.164,0,0,1,0,1,0,0,0
True,0,2,0,6,1,2,5713.0,789,0.678,3323,0.525,0.138,0,0,0,1,1,0,0,0
True,1,4,0,4,1,3,2965.0,1635,0.7,2553,0.553,0.551,0,0,1,0,1,0,0,0
True,0,99,3,3,2,2,9819.0,1200,0.602,2198,0.538,0.122,0,1,0,0,1,0,0,0
True,0,0,2,4,3,3,8186.0,0,0.737,2411,0.426,0.0,0,0,1,0,1,0,0,0
True,1,2,0,3,3,2,3846.0,1285,0.608,1815,0.621,0.334,0,1,0,0,1,0,0,0
True,1,0,0,5,2,2,13131.0,1965,0.695,1795,0.48,0.15,0,0,0,1,0,0,0,1
True,1,1,0,4,2,1,2944.0,753,0.707,3457,0.848,0.256,0,0,1,0,1,0,0,0
True,0,4,2,3,3,4,34516.0,1954,0.436,1872,0.486,0.057,0,0,1,0,0,0,0,1
True,0,1,3,6,3,4,5660.0,2006,0.779,1569,0.773,0.354,0,1,0,0,1,0,0,0
True,1,3,0,5,1,1,7554.0,1848,0.767,4150,0.524,0.245,0,0,0,1,1,0,0,0
True,1,0,0,5,1,4,2494.0,1316,1.486,2946,1.036,0.528,0,1,0,0,1,0,0,0
True,0,2,3,4,1,0,25215.0,1445,1.033,2588,1.0,0.057,0,1,0,0,1,0,0,0
True,1,2,1,5,3,2,2606.0,1818,0.703,1999,1.174,0.698,0,1,0,0,1,0,0,0
True,0,3,3,4,3,3,8133.0,1942,0.572,3310,0.583,0.239,0,0,1,0,1,0,0,0
True,1,1,0,6,2,2,3101.0,1257,0.416,1681,0.524,0.405,0,1,0,0,1,0,0,0
True,0,3,3,6,2,3,24446.0,1854,0.782,3897,0.786,0.076,1,0,0,0,1,0,0,0
True,0,1,3,5,3,2,2361.0,1342,0.6,4316,0.529,0.568,0,1,0,0,1,0,0,0
True,0,1,1,6,4,2,2441.0,1656,0.762,3903,0.824,0.678,0,0,1,0,1,0,0,0
True,0,3,1,5,2,2,8532.0,2165,0.707,3242,0.75,0.254,0,1,0,0,1,0,0,0
True,0,99,3,5,3,3,16954.0,1588,0.878,3411,0.875,0.094,0,1,0,0,1,0,0,0
True,0,3,3,4,3,1,2900.0,2029,0.846,2631,0.6,0.7,0,0,1,0,1,0,0,0
True,1,3,0,6,2,4,6827.0,0,0.754,2621,0.815,0.0,0,0,1,0,1,0,0,0
True,1,2,1,5,2,5,4513.0,1950,0.83,3164,0.59,0.432,1,0,0,0,1,0,0,0
True,0,2,4,3,3,2,27347.0,719,0.695,4040,0.674,0.026,0,1,0,0,1,0,0,0
True,1,1,0,4,3,1,1676.0,1372,0.522,4381,0.571,0.819,0,1,0,0,1,0,0,0
True,1,3,0,6,6,4,2802.0,1977,0.431,1757,0.833,0.706,0,1,0,0,1,0,0,0
False,0,4,3,3,0,4,23870.0,0,0.604,1885,0.345,0.0,0,1,0,0,1,0,0,0
True,1,3,0,3,2,1,4868.0,1090,0.679,2907,0.816,0.224,0,0,1,0,1,0,0,0
True,0,0,2,5,3,5,20437.0,1020,0.563,4166,0.737,0.05,0,0,1,0,1,0,0,0
True,0,1,2,6,1,4,2239.0,1338,0.567,2466,0.579,0.598,1,0,0,0,1,0,0,0
True,1,3,0,6,3,3,2428.0,1027,0.824,3007,0.867,0.423,0,0,1,0,1,0,0,0
True,0,4,2,3,1,5,15027.0,0,0.811,3533,0.788,0.0,0,0,1,0,1,0,0,0
True,0,5,4,3,3,5,32056.0,1887,0.831,2730,0.7,0.059,0,0,1,0,1,0,0,0
True,1,2,99,3,2,2,34516.0,919,0.919,3415,0.756,0.027,0,0,1,0,0,0,0,1
True,0,99,3,3,3,5,5346.0,1539,0.777,2283,0.889,0.288,0,0,1,0,1,0,0,0
False,1,99,0,1,4,5,2143.0,0,0.853,1353,0.333,0.0,0,1,0,0,1,0,0,0
True,0,0,2,5,2,5,34516.0,2317,0.699,3927,0.7,0.067,0,0,1,0,0,1,0,0
True,0,99,2,3,1,2,23507.0,1990,0.631,2650,0.912,0.085,0,0,1,0,1,0,0,0
True,1,4,1,5,2,3,1864.0,1081,1.416,2607,1.75,0.58,0,1,0,0,1,0,0,0
True,0,2,2,5,2,5,23032.0,840,0.739,2787,0.698,0.036,0,0,1,0,1,0,0,0
True,1,1,0,4,1,3,4277.0,1578,0.84,1855,1.042,0.369,0,1,0,0,1,0,0,0
True,1,1,1,5,3,2,2771.0,1446,0.686,1706,0.227,0.522,0,1,0,0,1,0,0,0
True,0,1,0,5,3,4,2265.0,1935,0.653,2306,0.525,0.854,1,0,0,0,1,0,0,0
True,1,0,0,6,2,0,2853.0,1961,0.866,2697,0.789,0.687,1,0,0,0,1,0,0,0
True,1,0,0,5,3,5,3075.0,2517,0.922,3534,0.71,0.819,0,0,1,0,1,0,0,0
True,1,1,99,5,1,5,15340.0,2331,0.565,2965,0.594,0.152,0,1,0,0,1,0,0,0
True,0,3,1,4,1,4,3065.0,0,0.716,3524,0.605,0.0,0,0,1,0,1,0,0,0
True,1,5,0,3,3,2,1438.3,0,0.892,3044,0.896,0.0,0,0,1,0,1,0,0,0
True,1,3,1,4,3,5,7118.0,813,0.475,3964,0.65,0.114,0,0,1,0,1,0,0,0
True,0,0,2,4,2,2,11419.0,2517,1.211,3000,1.059,0.22,0,0,1,0,1,0,0,0
True,0,3,1,6,2,5,2403.0,0,0.727,3393,0.882,0.0,0,1,0,0,1,0,0,0
True,1,0,0,4,3,2,2821.0,951,0.577,1452,1.923,0.337,0,1,0,0,1,0,0,0
True,0,3,1,4,3,3,2706.0,2517,0.506,1682,0.625,0.93,0,1,0,0,1,0,0,0
True,1,99,0,6,1,4,2999.0,1958,0.611,2073,0.714,0.653,0,0,1,0,1,0,0,0
True,1,1,0,5,1,2,2226.0,1607,0.656,2660,1.0,0.722,0,0,1,0,1,0,0,0
True,0,3,2,5,3,4,3351.0,1847,0.67,1910,0.593,0.551,0,1,0,0,1,0,0,0
True,0,2,1,5,1,1,5570.0,1858,0.783,4129,0.636,0.334,1,0,0,0,1,0,0,0
True,0,99,3,3,3,2,10448.0,1569,0.482,1604,0.444,0.15,0,1,0,0,1,0,0,0
True,1,1,0,6,2,2,2174.0,1397,0.62,1755,0.5,0.643,0,1,0,0,1,0,0,0
True,0,3,3,3,3,3,31501.0,0,0.698,3742,0.786,0.0,0,1,0,0,1,0,0,0
True,0,0,2,6,3,3,21695.0,1257,0.793,2266,0.48,0.058,0,0,1,0,1,0,0,0
True,0,99,3,3,1,1,34516.0,2435,0.732,1805,0.619,0.071,0,1,0,0,1,0,0,0
True,0,99,2,6,3,2,13650.0,1253,0.743,1703,0.71,0.092,0,1,0,0,1,0,0,0
True,0,0,3,5,3,4,16156.0,2517,0.804,4160,0.653,0.156,0,0,1,0,1,0,0,0
True,1,3,0,6,2,4,2413.0,2015,0.47,1398,0.714,0.835,0,1,0,0,1,0,0,0
True,0,1,3,3,2,3,5920.0,1589,0.512,1408,0.273,0.268,0,1,0,0,1,0,0,0
True,0,2,2,6,3,0,5841.0,2463,1.047,3817,0.761,0.422,0,0,1,0,1,0,0,0
True,0,1,2,3,1,5,8418.0,2051,0.847,2879,0.703,0.244,0,0,1,0,1,0,0,0
True,0,1,0,5,4,3,2490.0,1259,1.079,2441,0.514,0.506,0,1,0,0,1,0,0,0
True,0,4,3,3,3,2,20640.0,1603,0.532,1792,0.395,0.078,0,1,0,0,1,0,0,0
True,0,1,2,5,1,1,9453.0,2188,0.572,1688,0.452,0.231,0,1,0,0,1,0,0,0
True,0,3,2,4,2,4,7949.0,1514,0.857,3355,0.657,0.19,0,1,0,0,1,0,0,0
True,1,2,0,3,2,1,2758.0,2168,1.046,3073,0.792,0.786,0,0,1,0,1,0,0,0
True,0,5,4,5,2,1,20148.0,1084,0.79,3921,0.542,0.054,0,0,1,0,1,0,0,0
True,1,5,0,3,1,2,1438.3,0,0.691,1904,0.382,0.0,0,0,1,0,1,0,0,0
True,0,0,3,6,3,4,26566.0,2517,0.985,3103,0.625,0.095,0,0,1,0,1,0,0,0
True,0,3,2,3,3,5,13477.0,2057,0.684,3866,0.634,0.153,0,0,1,0,1,0,0,0
True,0,2,0,5,3,2,9706.0,1968,1.022,3435,0.706,0.203,1,0,0,0,1,0,0,0
True,1,3,1,5,2,4,7457.0,0,0.717,3162,0.73,0.0,0,0,1,0,1,0,0,0
True,0,3,3,6,2,5,34516.0,807,0.967,3937,1.051,0.023,0,1,0,0,0,0,0,1
True,0,1,4,5,1,3,19081.0,2431,0.37,1536,0.476,0.127,0,1,0,0,1,0,0,0
True,1,0,99,6,2,2,2447.0,1558,0.511,1716,0.462,0.637,0,1,0,0,1,0,0,0
True,0,1,3,4,2,4,28830.0,0,0.786,3533,0.966,0.0,0,0,1,0,1,0,0,0
True,1,1,1,5,1,3,2563.0,1638,0.681,2064,0.917,0.639,1,0,0,0,1,0,0,0
True,1,1,0,6,3,5,5240.0,1608,1.243,2712,0.778,0.307,0,0,1,0,1,0,0,0
True,1,5,0,4,3,0,3397.0,1962,0.483,3295,0.61,0.578,0,1,0,0,1,0,0,0
True,0,5,0,4,3,2,1842.0,0,0.726,4165,0.634,0.0,0,0,1,0,1,0,0,0
True,1,99,0,4,2,4,2383.0,1938,0.597,1616,0.682,0.813,0,1,0,0,1,0,0,0
True,0,3,2,5,3,3,20791.0,0,0.744,2883,0.755,0.0,1,0,0,0,1,0,0,0
True,0,3,2,5,2,4,19900.0,1581,0.838,3948,0.846,0.079,0,0,0,1,1,0,0,0
True,1,3,99,3,3,3,32024.0,1232,1.04,2507,0.882,0.038,0,0,1,0,0,0,0,1
True,1,3,1,3,2,3,3701.0,969,1.079,3222,0.623,0.262,0,0,1,0,1,0,0,0
True,1,3,0,3,1,4,4199.0,1903,1.059,3016,0.763,0.453,0,0,1,0,1,0,0,0
True,0,1,1,4,1,3,4353.0,1655,0.806,2664,0.884,0.38,0,0,1,0,1,0,0,0
False,1,2,1,4,4,4,4913.0,2517,0.348,899,0.273,0.512,0,1,0,0,1,0,0,0
True,1,4,0,3,3,1,5454.0,1108,1.021,2674,0.675,0.203,0,1,0,0,1,0,0,0
True,1,3,99,3,3,2,2172.0,1381,1.145,2945,0.408,0.636,0,1,0,0,1,0,0,0
True,0,5,1,4,3,2,2845.0,2517,0.686,2396,0.5,0.885,0,0,1,0,1,0,0,0
True,1,1,99,3,1,4,18570.0,1524,1.385,3999,0.846,0.082,0,0,1,0,1,0,0,0
True,0,0,2,5,2,4,25907.0,745,0.607,2058,0.806,0.029,0,1,0,0,0,0,0,1
True,1,0,0,5,3,2,2206.0,2018,0.648,1739,0.667,0.915,0,0,1,0,1,0,0,0
True,0,3,1,3,1,4,12050.0,1732,0.804,2015,0.704,0.144,0,0,1,0,1,0,0,0
True,0,1,0,3,3,2,2107.0,1008,0.953,3913,0.523,0.478,0,0,0,1,1,0,0,0
True,1,3,0,6,3,4,2107.0,1351,0.521,1320,0.522,0.641,0,1,0,0,1,0,0,0
True,0,3,0,3,2,5,3539.0,2517,0.346,1463,0.632,0.711,0,1,0,0,1,0,0,0
True,1,2,99,3,3,4,27175.0,775,0.543,3814,0.8,0.029,0,1,0,0,1,0,0,0
True,0,3,1,6,2,2,17905.0,980,0.731,4399,0.778,0.055,0,1,0,0,0,0,0,1
True,0,3,2,3,1,3,4940.0,1199,1.57,3246,0.9,0.243,0,1,0,0,1,0,0,0
True,1,3,99,5,4,2,3161.0,1389,0.307,1547,0.429,0.439,0,1,0,0,1,0,0,0
True,0,0,2,4,3,3,2464.0,0,0.502,2636,0.429,0.0,0,0,1,0,1,0,0,0
True,1,1,1,5,1,3,3203.0,2229,1.146,2625,0.625,0.696,0,1,0,0,1,0,0,0
True,1,2,0,3,5,4,1835.0,1017,0.82,2801,0.519,0.554,1,0,0,0,1,0,0,0
True,1,0,0,3,2,2,1993.0,0,0.539,4075,0.689,0.0,0,0,1,0,1,0,0,0
True,0,99,3,3,3,2,34516.0,1629,1.078,3448,1.038,0.047,0,1,0,0,1,0,0,0
True,0,4,99,5,2,2,7130.0,873,0.53,2498,0.321,0.122,0,0,1,0,1,0,0,0
True,0,0,99,5,3,4,12539.0,910,0.856,2643,0.674,0.073,1,0,0,0,1,0,0,0
True,0,1,3,6,2,3,8208.0,0,1.568,3135,1.167,0.0,0,1,0,0,1,0,0,0
True,0,5,3,4,2,2,26222.0,1073,1.288,1988,0.579,0.041,0,1,0,0,1,0,0,0
True,0,2,3,4,2,3,34173.0,1194,1.056,3731,0.816,0.035,1,0,0,0,1,0,0,0
True,1,3,1,5,1,2,3377.0,1720,0.491,1621,0.391,0.509,0,1,0,0,1,0,0,0
True,0,3,4,6,3,2,5882.0,2335,0.579,1380,0.667,0.397,0,1,0,0,1,0,0,0
True,0,3,3,4,3,2,7158.0,0,0.904,2113,0.875,0.0,0,1,0,0,1,0,0,0
True,0,3,0,6,1,4,5833.0,1747,0.551,3732,0.531,0.3,0,1,0,0,1,0,0,0
True,1,1,1,6,3,4,4152.0,0,0.804,2351,0.312,0.0,0,0,1,0,1,0,0,0
True,0,1,1,6,2,3,11699.0,1758,0.869,2007,1.0,0.15,0,0,1,0,1,0,0,0
True,1,0,1,6,3,2,4505.0,1562,0.604,3968,0.619,0.347,0,0,1,0,1,0,0,0
True,0,0,2,6,3,2,7667.0,1193,1.101,3915,0.617,0.156,0,0,1,0,1,0,0,0
True,0,3,4,3,3,4,34516.0,0,0.572,2574,0.771,0.0,0,0,1,0,1,0,0,0
True,1,3,0,3,2,3,2937.0,2159,0.67,2511,0.7,0.735,0,0,1,0,1,0,0,0
True,1,1,0,5,3,4,5257.0,1572,0.732,2822,0.659,0.299,0,0,1,0,1,0,0,0
True,0,1,2,6,3,3,10331.0,957,0.699,3695,0.653,0.093,0,0,1,0,1,0,0,0
True,0,0,2,3,3,3,17557.0,0,0.667,2142,0.378,0.0,0,1,0,0,1,0,0,0
True,1,3,0,6,3,2,4366.0,1590,0.475,1596,0.423,0.364,0,1,0,0,1,0,0,0
True,1,0,99,6,2,2,8037.0,2276,0.406,3271,0.543,0.283,0,0,1,0,1,0,0,0
True,0,99,0,4,1,3,8740.0,734,1.072,2169,0.652,0.084,0,1,0,0,1,0,0,0
True,0,3,4,6,2,3,8514.0,2013,0.664,4098,0.542,0.236,0,0,1,0,1,0,0,0
True,1,0,0,4,3,2,2002.0,1377,0.671,2411,0.714,0.688,0,0,1,0,1,0,0,0
True,1,1,0,5,3,4,3132.0,1815,1.018,3607,0.935,0.58,0,1,0,0,1,0,0,0
True,1,2,1,2,3,3,2010.0,1070,0.906,3625,0.635,0.532,0,1,0,0,1,0,0,0
True,0,3,3,6,2,3,7567.0,1776,1.275,2361,0.875,0.235,0,1,0,0,1,0,0,0
False,0,1,1,2,6,4,2381.0,651,0.592,1920,0.586,0.273,0,0,1,0,1,0,0,0
True,0,3,4,6,2,4,34516.0,2398,0.917,4976,0.692,0.069,0,1,0,0,0,0,0,1
True,1,0,99,6,2,2,16411.0,1179,0.849,3929,0.732,0.072,0,0,1,0,1,0,0,0
True,1,1,0,3,2,0,1438.3,0,0.676,3786,0.523,0.0,0,0,1,0,1,0,0,0
True,0,2,3,2,3,2,3735.0,1421,0.57,1837,0.741,0.38,0,1,0,0,1,0,0,0
True,0,4,2,3,3,1,22127.0,1799,0.758,3591,0.75,0.081,0,0,1,0,1,0,0,0
True,1,2,99,3,2,3,5685.0,0,1.334,2395,1.0,0.0,0,1,0,0,1,0,0,0
True,0,0,1,3,2,2,7348.0,1466,1.236,3066,0.694,0.2,0,0,1,0,1,0,0,0
False,0,5,4,3,2,3,11188.0,0,0.658,2109,0.621,0.0,0,1,0,0,1,0,0,0
True,0,99,4,3,1,5,3650.0,2512,0.739,4599,0.471,0.688,0,0,1,0,1,0,0,0
True,1,4,0,5,2,3,5076.0,1223,0.83,2675,0.629,0.241,0,0,1,0,1,0,0,0
True,0,5,2,3,2,2,32658.0,1482,0.941,2023,0.542,0.045,0,0,0,1,0,0,0,1
True,0,0,3,6,1,2,28634.0,926,0.622,4549,0.659,0.032,0,1,0,0,1,0,0,0
True,1,4,0,3,1,3,3414.0,1473,0.597,1803,1.13,0.431,0,0,1,0,1,0,0,0
True,0,1,3,5,6,1,12315.0,0,0.895,2028,0.545,0.0,0,1,0,0,1,0,0,0
True,1,0,1,5,3,3,2690.0,1912,0.692,3636,0.7,0.711,0,1,0,0,1,0,0,0
True,0,3,3,6,2,4,12165.0,0,1.16,4066,0.682,0.0,0,0,1,0,1,0,0,0
True,1,3,0,4,1,3,1792.0,989,1.202,3102,0.703,0.552,0,0,1,0,1,0,0,0
True,0,5,3,6,3,2,19300.0,1181,0.764,2660,0.795,0.061,0,0,1,0,1,0,0,0
True,0,2,1,3,3,4,8120.0,2098,0.826,3161,0.688,0.258,1,0,0,0,1,0,0,0
True,0,1,3,6,2,2,2292.0,0,0.976,2584,0.5,0.0,0,1,0,0,1,0,0,0
True,0,0,3,6,3,3,21434.0,1345,0.603,2143,0.586,0.063,0,1,0,0,1,0,0,0
True,1,3,0,5,3,4,3424.0,0,0.765,4929,0.574,0.0,0,0,0,1,1,0,0,0
True,0,99,0,3,3,4,2787.0,1201,0.372,1662,0.625,0.431,0,1,0,0,1,0,0,0
True,1,2,99,3,2,3,8696.0,1482,1.002,2847,0.971,0.17,0,0,1,0,1,0,0,0
True,0,1,4,6,2,3,32446.0,1974,0.621,1717,0.696,0.061,0,1,0,0,1,0,0,0
True,0,3,3,6,3,3,9133.0,2140,0.649,4101,0.63,0.234,0,1,0,0,1,0,0,0
True,0,3,3,3,3,2,5116.0,1468,0.91,2361,0.633,0.287,0,0,1,0,1,0,0,0
True,0,4,3,5,2,1,18974.0,2517,1.369,2783,1.0,0.133,0,1,0,0,1,0,0,0
True,0,0,4,6,2,3,12101.0,2517,0.733,2086,0.76,0.208,0,0,1,0,1,0,0,0
True,1,1,1,5,3,4,5379.0,962,0.827,1778,0.29,0.179,0,0,1,0,1,0,0,0
True,0,3,4,5,3,3,32676.0,2134,0.797,3990,0.76,0.065,0,0,1,0,1,0,0,0
True,0,5,4,4,3,4,34516.0,1491,0.93,2243,0.935,0.043,1,0,0,0,1,0,0,0
True,0,99,4,4,3,4,15202.0,1779,1.392,3143,0.579,0.117,0,1,0,0,1,0,0,0
True,1,99,0,5,3,3,2222.0,1205,0.395,1823,0.361,0.542,0,0,1,0,1,0,0,0
True,1,3,1,5,2,4,5858.0,0,0.853,3355,0.604,0.0,0,0,1,0,1,0,0,0
True,1,3,1,4,2,1,2692.0,1869,0.744,1594,0.895,0.694,0,1,0,0,1,0,0,0
True,1,0,0,6,3,2,7165.0,2037,0.83,3553,0.902,0.284,0,1,0,0,1,0,0,0
True,1,1,0,4,3,4,1438.3,0,1.084,4740,0.653,0.0,0,1,0,0,1,0,0,0
True,0,3,2,5,1,1,26988.0,1587,0.968,3732,0.795,0.059,0,0,1,0,0,0,0,1
True,1,99,0,3,3,2,2517.0,0,0.946,3569,0.771,0.0,0,0,1,0,1,0,0,0
False,0,0,1,3,3,4,11091.0,0,0.522,1234,0.308,0.0,0,1,0,0,1,0,0,0
True,1,3,0,3,1,2,10745.0,2084,0.847,3502,0.933,0.194,0,0,1,0,0,0,0,1
True,1,5,99,3,2,4,34516.0,1686,0.562,3146,0.65,0.049,0,1,0,0,0,0,0,1
True,0,99,0,6,3,2,2590.0,1748,0.626,2804,0.486,0.675,0,0,1,0,1,0,0,0
True,1,0,0,5,2,3,2722.0,1473,0.737,3129,0.683,0.541,0,0,1,0,1,0,0,0
True,1,3,0,3,3,0,8228.0,0,0.942,4277,0.702,0.0,0,1,0,0,1,0,0,0
True,0,99,3,6,3,2,11777.0,1781,0.565,2763,0.879,0.151,1,0,0,0,1,0,0,0
True,0,3,3,5,1,1,34516.0,543,0.745,3951,0.9,0.016,0,1,0,0,1,0,0,0
True,0,3,3,5,1,3,14821.0,0,0.661,2876,0.622,0.0,1,0,0,0,1,0,0,0
True,0,99,0,4,3,1,1438.3,928,0.851,2186,0.686,0.645,0,0,1,0,1,0,0,0
True,1,99,0,6,3,4,6131.0,1270,0.913,2825,0.824,0.207,0,0,1,0,1,0,0,0
True,0,3,3,3,1,1,2047.0,665,0.605,3452,0.692,0.325,0,0,1,0,1,0,0,0
True,0,3,3,3,3,4,22380.0,1220,0.884,3756,0.78,0.055,0,0,1,0,1,0,0,0
True,0,0,3,3,3,5,12893.0,1620,0.576,2300,0.463,0.126,0,1,0,0,1,0,0,0
True,0,1,0,5,1,1,3351.0,1474,0.393,4294,0.737,0.44,0,0,1,0,1,0,0,0
True,1,99,0,3,1,1,5093.0,2376,0.822,2341,0.541,0.467,0,1,0,0,1,0,0,0
True,0,3,1,5,1,1,1438.3,0,0.576,1585,0.609,0.0,0,1,0,0,1,0,0,0
True,0,2,2,5,1,2,2165.0,1952,0.822,2651,0.841,0.902,0,0,1,0,1,0,0,0
True,1,99,0,4,2,2,1927.0,1319,0.672,4199,0.75,0.684,0,0,1,0,1,0,0,0
True,1,2,99,6,1,1,22125.0,0,0.645,1994,0.727,0.0,0,0,1,0,1,0,0,0
True,0,3,4,4,5,3,34516.0,2099,0.449,1756,0.25,0.061,0,1,0,0,1,0,0,0
True,0,0,4,6,3,2,5260.0,1116,0.664,2546,0.879,0.212,1,0,0,0,1,0,0,0
True,1,3,0,6,2,2,1438.3,0,0.706,1336,0.882,0.0,0,1,0,0,1,0,0,0
False,1,3,1,3,4,4,4333.0,0,0.463,1558,0.538,0.0,0,0,1,0,1,0,0,0
True,0,2,0,3,2,1,6637.0,0,0.675,1801,0.6,0.0,0,1,0,0,1,0,0,0
True,0,3,4,4,3,0,3174.0,2462,0.772,3140,0.721,0.776,0,0,1,0,1,0,0,0
True,1,0,0,4,2,5,4396.0,1489,1.258,3942,0.816,0.339,0,1,0,0,1,0,0,0
False,0,3,3,6,2,4,34516.0,0,0.539,1661,0.6,0.0,0,0,1,0,1,0,0,0
True,1,3,0,3,2,4,1438.3,0,0.868,3637,0.86,0.0,0,1,0,0,1,0,0,0
True,1,3,0,3,3,4,6853.0,1480,0.513,2833,0.556,0.216,0,0,1,0,1,0,0,0
True,1,99,0,4,3,2,2570.0,2230,0.686,1755,0.448,0.868,0,1,0,0,1,0,0,0
True,1,2,0,5,3,2,2166.0,890,1.024,3563,0.892,0.411,1,0,0,0,1,0,0,0
True,1,2,99,4,6,3,3647.0,1480,0.76,2271,0.364,0.406,1,0,0,0,1,0,0,0
True,0,99,2,3,1,1,11684.0,1786,0.806,2969,0.796,0.153,0,0,1,0,1,0,0,0
True,0,1,2,6,1,4,4475.0,0,0.706,3367,0.737,0.0,0,0,1,0,1,0,0,0
True,0,0,2,6,3,2,16604.0,1716,1.025,2580,0.649,0.103,0,0,1,0,1,0,0,0
True,0,1,1,6,2,5,5446.0,1885,0.643,1505,0.32,0.346,0,1,0,0,1,0,0,0
True,0,0,3,5,1,4,28700.0,769,0.901,3395,0.578,0.027,0,0,0,1,1,0,0,0
True,0,99,2,3,1,1,2888.0,1676,0.534,3798,0.812,0.58,0,1,0,0,1,0,0,0
True,0,3,2,4,2,0,9451.0,1280,0.681,3179,0.975,0.135,0,1,0,0,1,0,0,0
True,0,99,3,3,4,5,13933.0,1019,0.875,3504,0.771,0.073,0,1,0,0,1,0,0,0
True,0,1,0,5,2,2,6130.0,808,0.747,3411,0.592,0.132,0,1,0,0,1,0,0,0
True,0,3,2,6,2,2,15008.0,0,0.784,3943,0.771,0.0,0,1,0,0,1,0,0,0
True,0,1,1,4,1,4,4583.0,1586,0.828,2395,0.781,0.346,0,1,0,0,1,0,0,0
False,0,0,1,1,3,4,5268.0,2191,0.622,2138,0.429,0.416,0,0,1,0,1,0,0,0
True,0,99,2,4,2,2,14976.0,1463,0.635,1599,0.565,0.098,0,1,0,0,1,0,0,0
True,1,1,0,3,2,4,2282.0,0,0.741,2751,0.659,0.0,0,0,1,0,1,0,0,0
False,0,99,3,3,3,3,5130.0,0,0.407,1434,0.292,0.0,0,1,0,0,1,0,0,0
True,1,99,0,4,3,2,5702.0,0,0.773,3928,0.744,0.0,0,1,0,0,1,0,0,0
True,0,0,3,3,3,4,14480.0,0,0.703,1616,0.654,0.0,0,0,1,0,1,0,0,0
True,0,3,1,5,3,4,7570.0,1388,0.909,3849,0.591,0.183,1,0,0,0,1,0,0,0
True,0,5,3,4,2,2,12878.0,1628,0.542,1968,0.735,0.126,0,1,0,0,1,0,0,0
